STATIONS_ID,Date,Sunshine duration daily total,Daily amount of precipitation,Daily mean temperature,Daily mean of the relative humidity,Daily mean wind speed
1078,13/06/2015 00:00,8.3,2.4,19.5,66,4.8
1078,14/06/2015 00:00,8.1,0,17.8,65,2.6
1078,15/06/2015 00:00,8,0,15.9,57,4.2
1078,16/06/2015 00:00,5.2,0,12.7,60,3.5
1078,17/06/2015 00:00,10.6,5,16.2,60,3.1
1078,18/06/2015 00:00,6,0,16.6,69,4.9
1078,19/06/2015 00:00,0,8.8,12.2,81,3.3
1078,20/06/2015 00:00,0.4,0.2,12.9,75,2.4
1078,21/06/2015 00:00,2.7,1.1,16,75,3.7
1078,22/06/2015 00:00,0.2,25.6,12.2,91,4
1078,23/06/2015 00:00,1.6,2,12.1,86,3.9
1078,24/06/2015 00:00,3.8,0,14.8,73,3
1078,25/06/2015 00:00,9.7,0,18.9,61,3
1078,26/06/2015 00:00,4.6,3.8,21.3,61,3
1078,27/06/2015 00:00,7.1,1,19.4,68,4.8
1078,28/06/2015 00:00,8.7,0,19.1,58,2
1078,29/06/2015 00:00,11,0,21,58,2.6
1078,30/06/2015 00:00,15.1,0,21.7,58,2
1078,01/07/2015 00:00,15.1,0,26.5,46,3.8
1078,02/07/2015 00:00,12.6,0,30,46,4.7
1078,03/07/2015 00:00,13.6,0,26.5,63,2.5
1078,04/07/2015 00:00,11.5,0.2,29.4,53,3.1
1078,05/07/2015 00:00,4.8,12.2,22.6,72,3.4
1078,06/07/2015 00:00,13,0,20,60,3
1078,07/07/2015 00:00,7.4,0.7,22.8,56,4.3
1078,08/07/2015 00:00,1.8,8,16,78,6.7
1078,09/07/2015 00:00,6.3,0.2,14.8,68,4.5
1078,10/07/2015 00:00,14.3,0,15.8,60,1.6
1078,11/07/2015 00:00,11.6,0,21.4,48,3.3
1078,12/07/2015 00:00,0.3,1.6,16.6,79,3.4
1078,13/07/2015 00:00,0,3.3,17.1,88,4.5
1078,14/07/2015 00:00,0.4,0.3,18.3,87,4.6
1078,15/07/2015 00:00,0.4,0.2,19.9,82,2.3
1078,16/07/2015 00:00,9.3,0,21.5,73,2
1078,17/07/2015 00:00,13,0.1,26.4,54,5.2
1078,18/07/2015 00:00,9.4,7.6,20.7,61,3.5
1078,19/07/2015 00:00,2.1,0,17.9,80,3.1
1078,20/07/2015 00:00,3.5,1.3,19,84,3.1
1078,21/07/2015 00:00,6,0,22.7,74,4.4
1078,22/07/2015 00:00,5,0,20.9,65,2.8
1078,23/07/2015 00:00,7.5,0,19,61,2.7
1078,24/07/2015 00:00,5.1,3.8,21.3,59,1.8
1078,25/07/2015 00:00,0.5,2.1,16.4,80,7.8
1078,26/07/2015 00:00,7.9,3.3,15.8,67,4.4
1078,27/07/2015 00:00,1.6,0.3,16.9,79,6.6
1078,28/07/2015 00:00,0.5,0.8,15.3,68,7.1
1078,29/07/2015 00:00,5,2.2,14.4,70,5.9
1078,30/07/2015 00:00,4.8,0.7,14.1,74,3.2
1078,31/07/2015 00:00,12.6,0,14.3,62,1.8
1078,01/08/2015 00:00,12.7,0,18,53,2.2
1078,02/08/2015 00:00,13.8,0,19.8,55,1.9
1078,03/08/2015 00:00,13.5,0.2,25.7,44,3.7
1078,04/08/2015 00:00,2.4,8.3,19.7,73,3.6
1078,05/08/2015 00:00,12.5,0,19.8,63,3.7
1078,06/08/2015 00:00,13.5,2.7,25.7,50,4.1
1078,07/08/2015 00:00,8.3,5.4,23.8,68,3.3
1078,08/08/2015 00:00,0.3,0,20,85,2.8
1078,09/08/2015 00:00,5.1,1.3,19.9,74,2.2
1078,10/08/2015 00:00,0.1,14.6,17,87,1.4
1078,11/08/2015 00:00,9.4,0,19.8,79,1.6
1078,12/08/2015 00:00,5.6,0,21.7,78,3.7
1078,13/08/2015 00:00,11.7,3.9,24.2,72,3.3
1078,14/08/2015 00:00,5.6,0,22.4,76,3
1078,15/08/2015 00:00,2.2,12.1,19.7,79,3.2
1078,16/08/2015 00:00,0,22.9,15.2,95,4.2
1078,17/08/2015 00:00,0,18.4,13.9,95,4.1
1078,18/08/2015 00:00,0.8,0,14.9,82,3.5
1078,19/08/2015 00:00,10.3,0,16.2,70,1.7
1078,20/08/2015 00:00,11.9,0,18.6,66,1.9
1078,21/08/2015 00:00,11.6,0,19.8,64,2.7
1078,22/08/2015 00:00,12.8,0,20.5,57,2.7
1078,23/08/2015 00:00,9.1,13.7,21.5,52,4.7
1078,24/08/2015 00:00,4.7,9.3,19.5,76,5.8
1078,25/08/2015 00:00,3.2,0.5,17.1,70,7.7
1078,26/08/2015 00:00,9.1,0.8,22.5,58,6.3
1078,27/08/2015 00:00,0,22.7,16.8,86,3.6
1078,28/08/2015 00:00,10.6,0,16.4,79,2.5
1078,29/08/2015 00:00,11.2,0,18.7,76,1.6
1078,30/08/2015 00:00,9.9,0,24,76,2.2
1078,31/08/2015 00:00,11.1,0.2,24.6,66,4.7
1078,01/09/2015 00:00,0.7,12,16.6,84,3.5
1078,02/09/2015 00:00,5,0.5,14.4,79,2.4
1078,03/09/2015 00:00,4.8,0,13.8,82,2.6
1078,04/09/2015 00:00,2.8,1.8,13.5,78,4.9
1078,05/09/2015 00:00,1.4,3.2,13.1,86,4.7
1078,06/09/2015 00:00,2.5,0.7,12.7,74,4.2
1078,07/09/2015 00:00,0.5,1.2,14,87,3.2
1078,08/09/2015 00:00,0.1,1.2,13.7,86,1.7
1078,09/09/2015 00:00,11.9,0,14.1,77,3
1078,10/09/2015 00:00,10.6,0,14.1,71,3.3
1078,11/09/2015 00:00,10.2,0,13.9,73,2.1
1078,12/09/2015 00:00,1.7,6.1,15.7,81,3.3
1078,13/09/2015 00:00,1.6,1,17.3,86,3.9
1078,14/09/2015 00:00,4.3,2.6,16.6,78,5.7
1078,15/09/2015 00:00,3.6,2.1,13.9,69,6.3
1078,16/09/2015 00:00,0,13.1,15.5,87,7
1078,17/09/2015 00:00,0,3.4,15.3,80,6.5
1078,18/09/2015 00:00,4.4,0,14.7,77,4.4
1078,19/09/2015 00:00,0.5,0.7,14.3,83,2.9
1078,20/09/2015 00:00,2.1,0,13.3,83,2.2
1078,21/09/2015 00:00,5.9,0.8,14.2,75,3
1078,22/09/2015 00:00,0.8,12.6,12.8,88,4.1
1078,23/09/2015 00:00,1.8,1.2,12.5,90,4
1078,24/09/2015 00:00,1.2,0.1,13.8,79,5.2
1078,25/09/2015 00:00,1.9,0,12.8,85,2.3
1078,26/09/2015 00:00,9.3,0,11.5,82,2
1078,27/09/2015 00:00,9.7,0,11,81,3.2
1078,28/09/2015 00:00,9.9,0,11.6,77,3.7
1078,29/09/2015 00:00,10.9,0,12,73,4.4
1078,30/09/2015 00:00,10.9,0,12.2,69,4.5
1078,01/10/2015 00:00,10.7,0,10.7,70,4.4
1078,02/10/2015 00:00,10.7,0,10.4,74,2.6
1078,03/10/2015 00:00,5.5,0,11.8,80,1.7
1078,04/10/2015 00:00,5.2,0,13.6,81,3.3
1078,05/10/2015 00:00,5.4,9,14,80,4.8
1078,06/10/2015 00:00,1.6,0,16.7,88,4.8
1078,07/10/2015 00:00,0.1,4.2,15.1,85,5.2
1078,08/10/2015 00:00,0,4.6,12.5,94,2.8
1078,09/10/2015 00:00,1.1,0,12.9,86,1.9
1078,10/10/2015 00:00,3.2,0,11.1,82,4
1078,11/10/2015 00:00,10.1,0,6.9,72,3.9
1078,12/10/2015 00:00,7.4,0,4.8,78,2.4
1078,13/10/2015 00:00,0.2,1.6,3.4,84,3.8
1078,14/10/2015 00:00,0,5.5,3.4,89,3.4
1078,15/10/2015 00:00,0,10.4,4.5,95,2.6
1078,16/10/2015 00:00,0,9.7,6.6,94,2.6
1078,17/10/2015 00:00,0,0,6.6,90,2.8
1078,18/10/2015 00:00,1.9,0.6,7.8,87,1.6
1078,19/10/2015 00:00,0,0,8.4,95,1.2
1078,20/10/2015 00:00,0,0.7,9.1,95,1.8
1078,21/10/2015 00:00,0.3,1.3,9.8,87,3.5
1078,22/10/2015 00:00,0,0.2,11.6,92,4.1
1078,23/10/2015 00:00,3.7,0,11.7,78,2.2
1078,24/10/2015 00:00,0.1,0.3,11.6,77,3.5
1078,25/10/2015 00:00,0.2,0.2,10.8,91,1.6
1078,26/10/2015 00:00,7,0,11.1,82,2.9
1078,27/10/2015 00:00,8.4,0,12.3,78,4.3
1078,28/10/2015 00:00,1.4,0,10.3,83,4.6
1078,29/10/2015 00:00,4.5,0,11.7,83,2.9
1078,30/10/2015 00:00,4.9,0,9.7,87,3.2
1078,31/10/2015 00:00,7.6,0,9.2,82,4.2
1078,01/11/2015 00:00,7.6,0,8.6,88,2.4
1078,02/11/2015 00:00,8.4,0,9.5,74,3
1078,03/11/2015 00:00,7.3,0,9.3,74,3.2
1078,04/11/2015 00:00,2.4,2,12.2,76,5.2
1078,05/11/2015 00:00,1.7,2,14,85,4.5
1078,06/11/2015 00:00,0.1,1.4,15.4,85,5.1
1078,07/11/2015 00:00,0,0.1,17.5,85,5.2
1078,08/11/2015 00:00,2.4,1.8,14.2,83,4.1
1078,09/11/2015 00:00,0.8,0,15,74,7.1
1078,10/11/2015 00:00,0,0,13.8,80,7.1
1078,11/11/2015 00:00,0,0,12.3,75,6.3
1078,12/11/2015 00:00,2,0,13.2,80,4
1078,13/11/2015 00:00,0.4,1.5,11.9,76,6.3
1078,14/11/2015 00:00,0.6,4.2,8.6,80,6.9
1078,15/11/2015 00:00,0,4.2,13.4,84,8.6
1078,16/11/2015 00:00,0,9.4,12.4,82,6.9
1078,17/11/2015 00:00,1.1,1.1,14.2,83,7.7
1078,18/11/2015 00:00,0.9,0,13.5,67,9.9
1078,19/11/2015 00:00,0.4,7.6,11.3,81,7.1
1078,20/11/2015 00:00,0,0.4,7.9,84,4.3
1078,21/11/2015 00:00,3.5,1.1,4.5,84,4.9
1078,22/11/2015 00:00,3.8,0,2.5,86,4
1078,23/11/2015 00:00,7,0,3.2,80,3.1
1078,24/11/2015 00:00,0,12.1,2.5,81,6.6
1078,25/11/2015 00:00,0.3,0.1,4.8,92,3.7
1078,26/11/2015 00:00,6.7,0,3.9,89,1.6
1078,27/11/2015 00:00,5.5,2.9,3.1,87,5.4
1078,28/11/2015 00:00,4.8,2.2,5.7,79,7.1
1078,29/11/2015 00:00,0,6.5,9.5,85,10.6
1078,30/11/2015 00:00,0,24.1,9.4,85,7.7
1078,01/12/2015 00:00,0,4.4,9.5,94,4.1
1078,02/12/2015 00:00,0.4,0,9.6,77,5
1078,03/12/2015 00:00,5.4,3,8.9,73,4.8
1078,04/12/2015 00:00,3.3,1.9,8.4,81,6.1
1078,05/12/2015 00:00,0.2,0,6.5,75,6.9
1078,06/12/2015 00:00,0.2,3.7,9.2,78,6.7
1078,07/12/2015 00:00,2.1,0,11,83,3.8
1078,08/12/2015 00:00,6.5,5.6,11.2,77,5.9
1078,09/12/2015 00:00,6.2,0,7.2,87,4
1078,10/12/2015 00:00,6.5,2.3,4.8,80,6
1078,11/12/2015 00:00,0,5.2,6,89,6.5
1078,12/12/2015 00:00,0,1.4,7.1,89,5
1078,13/12/2015 00:00,0,1.9,7.8,90,4.1
1078,14/12/2015 00:00,3.9,0,7.9,86,4.4
1078,15/12/2015 00:00,4.2,2.5,7.9,84,4.1
1078,16/12/2015 00:00,0,3.8,10.8,93,5.4
1078,17/12/2015 00:00,2.9,0,13.6,85,4.9
1078,18/12/2015 00:00,0,0,12.4,78,4.4
1078,19/12/2015 00:00,2.8,0,12.4,80,5.4
1078,20/12/2015 00:00,0,1.2,11.7,77,6.3
1078,21/12/2015 00:00,1.8,2.9,10.9,79,8.1
1078,22/12/2015 00:00,0,0,12.7,80,7.3
1078,23/12/2015 00:00,2.6,0,10.6,80,6.7
1078,24/12/2015 00:00,1.3,1.1,10.7,78,7.2
1078,25/12/2015 00:00,0,3.3,9.7,87,4.9
1078,26/12/2015 00:00,6.7,0,12.7,73,6.7
1078,27/12/2015 00:00,1.5,0,10.8,76,5.3
1078,28/12/2015 00:00,6.4,0,9.7,69,4.8
1078,29/12/2015 00:00,5,0,9,70,5.2
1078,30/12/2015 00:00,4.2,0,6.7,82,7.2
1078,31/12/2015 00:00,4,2.3,6.9,79,6.3
1078,01/01/2016 00:00,1,0,5.9,86,4.2
1078,02/01/2016 00:00,0,1.7,5,83,7.2
1078,03/01/2016 00:00,0.4,9.1,6.2,86,6.2
1078,04/01/2016 00:00,0,0.6,5.4,91,5.1
1078,05/01/2016 00:00,1.5,0.1,6.9,84,4.3
1078,06/01/2016 00:00,0.1,1.3,6.5,91,3.5
1078,07/01/2016 00:00,0.2,6.8,6.1,85,7.4
1078,08/01/2016 00:00,7.1,0,4.8,77,6
1078,09/01/2016 00:00,4.6,1.9,4.9,81,6.1
1078,10/01/2016 00:00,5.4,0.3,7.1,79,6.5
1078,11/01/2016 00:00,0,6.5,5.4,88,5.5
1078,12/01/2016 00:00,0.8,3.7,6.1,82,6.5
1078,13/01/2016 00:00,0.1,3.9,4.9,85,6
1078,14/01/2016 00:00,0.1,4.2,3,84,6.7
1078,15/01/2016 00:00,0,1.6,2.6,87,5.4
1078,16/01/2016 00:00,0.7,1.1,1.5,86,4.7
1078,17/01/2016 00:00,2.9,0,-0.5,81,3.3
1078,18/01/2016 00:00,7.3,0,-3.3,76,3.1
1078,19/01/2016 00:00,7.6,0,-3.6,75,3.8
1078,20/01/2016 00:00,0.8,0,0,76,2.9
1078,21/01/2016 00:00,2.7,0,1.2,80,2.5
1078,22/01/2016 00:00,5.6,4,0,75,6.6
1078,23/01/2016 00:00,0,0,5.8,92,4
1078,24/01/2016 00:00,0,0.7,6.4,89,5
1078,25/01/2016 00:00,6,0,10.7,78,5.1
1078,26/01/2016 00:00,0,0.7,10.2,80,6.2
1078,27/01/2016 00:00,0,5.5,10.8,78,8.9
1078,28/01/2016 00:00,7.6,0,6.5,78,4.6
1078,29/01/2016 00:00,0,0.8,7.2,77,8.5
1078,30/01/2016 00:00,0,10.9,7.1,84,9
1078,31/01/2016 00:00,0,5.4,6.2,85,5.9
1078,01/02/2016 00:00,0,0.3,11.4,84,9
1078,02/02/2016 00:00,0,8.9,8.8,84,8.1
1078,03/02/2016 00:00,3.2,0.9,5,78,5.8
1078,04/02/2016 00:00,0,3.9,4.2,90,4.6
1078,05/02/2016 00:00,0,0.7,7.4,90,4.6
1078,06/02/2016 00:00,3.6,0,9.6,74,6.6
1078,07/02/2016 00:00,1,2.7,9.1,68,7.5
1078,08/02/2016 00:00,1.2,4.4,8.5,71,11.2
1078,09/02/2016 00:00,0.1,14.3,6.2,80,8.7
1078,10/02/2016 00:00,0.7,4.4,4.3,87,6.2
1078,11/02/2016 00:00,3.6,0,4,85,4.3
1078,12/02/2016 00:00,4.5,0,3.5,76,4.1
1078,13/02/2016 00:00,2.4,4.6,1.5,86,3
1078,14/02/2016 00:00,0,3.7,2.5,94,2.6
1078,15/02/2016 00:00,1,1.4,0.8,86,4.3
1078,16/02/2016 00:00,9.1,0,-0.5,77,1.9
1078,17/02/2016 00:00,9,0,1,72,1.8
1078,18/02/2016 00:00,4.3,0,2.7,68,3.4
1078,19/02/2016 00:00,1.3,1.4,1.7,87,3.1
1078,20/02/2016 00:00,0,7.5,7.2,88,7.6
1078,21/02/2016 00:00,0,0,11.3,87,10
1078,22/02/2016 00:00,0,11.3,7.3,88,7.2
1078,23/02/2016 00:00,1.5,2.4,3.7,88,3.4
1078,24/02/2016 00:00,2.9,0,2.1,84,1.9
1078,25/02/2016 00:00,3.9,0,0.8,85,2.7
1078,26/02/2016 00:00,1.1,0,1.7,77,2.3
1078,27/02/2016 00:00,9.4,0,2.9,62,4.1
1078,28/02/2016 00:00,6.3,0,2.2,63,4.8
1078,29/02/2016 00:00,9.5,0,2.2,63,4.5
1078,01/03/2016 00:00,2.8,6.1,0.7,83,4.4
1078,02/03/2016 00:00,2.3,4.2,6,79,7.1
1078,03/03/2016 00:00,2.6,0.1,3.7,80,3.8
1078,04/03/2016 00:00,0,10,2.2,89,6.8
1078,05/03/2016 00:00,0.1,1.8,2.8,91,1.5
1078,06/03/2016 00:00,2.8,3.8,2.4,85,1.6
1078,07/03/2016 00:00,1.8,1.4,1.5,89,1.7
1078,08/03/2016 00:00,1.8,0,1.2,87,2.7
1078,09/03/2016 00:00,10.4,0,3.7,66,6.6
1078,10/03/2016 00:00,9.6,0,3.5,69,2.1
1078,11/03/2016 00:00,5.5,0,4.6,77,3.8
1078,12/03/2016 00:00,9.8,0,2.8,75,3.4
1078,13/03/2016 00:00,10.8,0,4.2,70,4.6
1078,14/03/2016 00:00,10.7,0,4.1,62,4.2
1078,15/03/2016 00:00,1.1,0,3.7,81,3.3
1078,16/03/2016 00:00,7.7,0,5.1,62,5.6
1078,17/03/2016 00:00,10.9,0,5.3,63,2.9
1078,18/03/2016 00:00,0,0,2.5,91,2
1078,19/03/2016 00:00,0,0,5.6,78,2.4
1078,20/03/2016 00:00,0.6,0.4,6.5,78,3
1078,21/03/2016 00:00,0,0.2,7.2,78,3.7
1078,22/03/2016 00:00,0.3,1,7.4,81,3.4
1078,23/03/2016 00:00,0.5,0.2,7.4,78,3.7
1078,24/03/2016 00:00,0,1.6,6.9,80,2.7
1078,25/03/2016 00:00,0,6.4,7.4,88,4.8
1078,26/03/2016 00:00,9.7,0.6,10.1,70,6.2
1078,27/03/2016 00:00,3.7,2.4,10.5,66,7.6
1078,28/03/2016 00:00,1.4,1.4,9.2,70,8.2
1078,29/03/2016 00:00,2.7,0.9,8,73,7.5
1078,30/03/2016 00:00,1.7,0.7,9.9,67,4.8
1078,31/03/2016 00:00,0,0.4,7.6,76,3.2
1078,01/04/2016 00:00,9.6,0,8.9,63,3
1078,02/04/2016 00:00,4.2,0,11.6,63,3.9
1078,03/04/2016 00:00,3.8,2,15.6,66,4.4
1078,04/04/2016 00:00,5.2,0.7,13.8,70,4.8
1078,05/04/2016 00:00,0.5,9.8,10.6,88,2.7
1078,06/04/2016 00:00,2.6,1,9.8,75,7
1078,07/04/2016 00:00,5.6,2.1,7.6,73,5.9
1078,08/04/2016 00:00,1.6,0,7,77,2.4
1078,09/04/2016 00:00,11.4,0,10,59,3.8
1078,10/04/2016 00:00,5.6,0,12.2,59,3.4
1078,11/04/2016 00:00,12.2,0.1,14.2,53,4.8
1078,12/04/2016 00:00,7.6,3,12.8,68,3
1078,13/04/2016 00:00,0,0,9.7,83,1.5
1078,14/04/2016 00:00,10.4,4.2,10.7,72,1.8
1078,15/04/2016 00:00,4.8,0,12.5,69,6.5
1078,16/04/2016 00:00,1.6,3.2,10.4,73,5.8
1078,17/04/2016 00:00,5.2,0,7.2,70,3
1078,18/04/2016 00:00,8,0,8,64,3.5
1078,19/04/2016 00:00,2.2,0,10.1,61,4.1
1078,20/04/2016 00:00,13,0,8.5,60,2.5
1078,21/04/2016 00:00,12.7,0,12.4,52,3
1078,22/04/2016 00:00,8.2,0,10.9,56,4.2
1078,23/04/2016 00:00,3.4,0,7,61,4.7
1078,24/04/2016 00:00,6.5,1.9,4.4,75,3.9
1078,25/04/2016 00:00,2.8,8.7,4.4,84,5.3
1078,26/04/2016 00:00,2.9,5,4,81,7.1
1078,27/04/2016 00:00,3,1.9,5.3,81,7.2
1078,28/04/2016 00:00,5.1,1.9,5.5,79,3.2
1078,29/04/2016 00:00,2.9,7.4,7.6,76,5.5
1078,30/04/2016 00:00,0,2.4,7.5,82,2
1078,01/05/2016 00:00,8.6,0,9.1,73,4.5
1078,02/05/2016 00:00,11,2.4,11.9,67,1.8
1078,03/05/2016 00:00,7,0,11.2,67,4.6
1078,04/05/2016 00:00,13.2,0,9.5,60,2.1
1078,05/05/2016 00:00,14.2,0,12.9,55,3.7
1078,06/05/2016 00:00,12.7,0,17.1,56,4.1
1078,07/05/2016 00:00,13.8,0,19.1,50,3.7
1078,08/05/2016 00:00,14.5,0,20.5,39,5
1078,09/05/2016 00:00,11.2,0,19.5,50,4.1
1078,10/05/2016 00:00,2.1,0,18.5,62,3.1
1078,11/05/2016 00:00,9.4,0,19.8,59,3.3
1078,12/05/2016 00:00,13,0,19.5,52,5.1
1078,13/05/2016 00:00,12.9,0,17.8,54,5
1078,14/05/2016 00:00,2.6,0,9.3,61,5.6
1078,15/05/2016 00:00,3.4,0.5,8.8,63,5
1078,16/05/2016 00:00,2.5,0,9.6,65,3
1078,17/05/2016 00:00,1.3,0,13.1,63,3.6
1078,18/05/2016 00:00,1.1,0.9,14.8,66,4.1
1078,19/05/2016 00:00,5.5,0,13.5,71,2.7
1078,20/05/2016 00:00,1.3,0,14.1,74,4.8
1078,21/05/2016 00:00,9.5,0,18.7,63,5.1
1078,22/05/2016 00:00,1.4,4.7,18.1,73,4.2
1078,23/05/2016 00:00,0,7.5,12.5,93,5.4
1078,24/05/2016 00:00,0.1,0,11.2,80,4.3
1078,25/05/2016 00:00,4.3,0,13,74,1.9
1078,26/05/2016 00:00,9.1,0,16.3,65,2
1078,27/05/2016 00:00,3.8,0,18,71,2.7
1078,28/05/2016 00:00,6.8,0,18.8,73,1.7
1078,29/05/2016 00:00,1.9,10,17.7,79,4.1
1078,30/05/2016 00:00,0.9,25.1,17.2,91,3.7
1078,31/05/2016 00:00,3,7.1,17.6,72,4
1078,01/06/2016 00:00,0.2,10.6,17.2,94,2.5
1078,02/06/2016 00:00,6,7.3,18.9,84,2.7
1078,03/06/2016 00:00,3.7,1.6,18.9,83,2.4
1078,04/06/2016 00:00,3.9,0.2,19,88,2.5
1078,05/06/2016 00:00,6.5,0.6,20.5,76,2.2
1078,06/06/2016 00:00,10,0,20.9,76,2.4
1078,07/06/2016 00:00,6.9,3.6,19.2,81,2.3
1078,08/06/2016 00:00,10.2,0,18.1,76,3.2
1078,09/06/2016 00:00,11.4,0,15.9,67,2.7
1078,10/06/2016 00:00,9.9,0,16.1,64,1.7
1078,11/06/2016 00:00,3.7,0,17.8,70,2.4
1078,12/06/2016 00:00,0.7,3,16.4,86,1.9
1078,13/06/2016 00:00,1.4,9.8,16,88,3.4
1078,14/06/2016 00:00,3.2,0.1,16.4,78,4.3
1078,15/06/2016 00:00,2,8.7,14.7,85,3.2
1078,16/06/2016 00:00,6.9,13.2,14.8,83,2.3
1078,17/06/2016 00:00,2,6.1,14.7,88,3
1078,18/06/2016 00:00,1.6,6.1,14.7,88,4
1078,19/06/2016 00:00,5.4,0,14.5,74,2.9
1078,20/06/2016 00:00,2.7,10.2,15.8,78,5.8
1078,21/06/2016 00:00,0.1,5.9,17.9,90,3.2
1078,22/06/2016 00:00,3,0,20.8,77,2.9
1078,23/06/2016 00:00,11.1,7.3,25,71,3.8
1078,24/06/2016 00:00,2.5,0.6,21.6,83,2.9
1078,25/06/2016 00:00,0.3,22,15.9,93,2.6
1078,26/06/2016 00:00,5.8,8.4,14.6,82,4
1078,27/06/2016 00:00,3.6,3.6,15.2,87,4.2
1078,28/06/2016 00:00,6.7,8.8,18.1,73,2.6
1078,29/06/2016 00:00,5.8,0.4,17.4,71,5.5
1078,30/06/2016 00:00,0.1,0.7,18.2,77,5.5
1078,01/07/2016 00:00,1.6,5.8,19.4,77,6.1
1078,02/07/2016 00:00,6,0.4,15,76,5.5
1078,03/07/2016 00:00,6.5,4.7,15.1,72,4.4
1078,04/07/2016 00:00,8.3,0,17.4,76,2.5
1078,05/07/2016 00:00,3.2,2.5,17.1,76,5
1078,06/07/2016 00:00,8.1,0,15.6,71,2.9
1078,07/07/2016 00:00,8.8,0,17,68,1.8
1078,08/07/2016 00:00,4.1,0,19.9,68,4.4
1078,09/07/2016 00:00,6.2,0,20.4,71,3.8
1078,10/07/2016 00:00,10.7,0,24.3,62,4.8
1078,11/07/2016 00:00,4.7,0,20.1,65,5.3
1078,12/07/2016 00:00,7.1,0.1,18,68,4.5
1078,13/07/2016 00:00,2.9,3.4,14.9,80,3.4
1078,14/07/2016 00:00,9.6,0,14.7,69,3.9
1078,15/07/2016 00:00,8,0,16.5,68,3
1078,16/07/2016 00:00,0.3,0,18.7,76,2.9
1078,17/07/2016 00:00,3,0,20.7,77,3.3
1078,18/07/2016 00:00,13,0,21.6,70,2.1
1078,19/07/2016 00:00,15,0,23.7,62,2.1
1078,20/07/2016 00:00,11.6,0.2,26.2,57,3.9
1078,21/07/2016 00:00,10.1,0,24.5,66,2.7
1078,22/07/2016 00:00,6.9,0,23.1,70,3.2
1078,23/07/2016 00:00,0.9,0,21.8,79,2.3
1078,24/07/2016 00:00,10.1,0,21.7,75,1.9
1078,25/07/2016 00:00,4.5,0,21.9,74,2.8
1078,26/07/2016 00:00,1.1,0,20,71,1.8
1078,27/07/2016 00:00,7,1.2,19.9,69,4.2
1078,28/07/2016 00:00,1.9,1.5,19.7,79,3.7
1078,29/07/2016 00:00,2.6,0.2,19.3,76,4.2
1078,30/07/2016 00:00,5.5,0,19.3,73,3.4
1078,31/07/2016 00:00,2.7,5,17.3,80,2.7
1078,01/08/2016 00:00,4.4,3.9,16.9,75,2.8
1078,02/08/2016 00:00,0,6.4,16.1,95,4.2
1078,03/08/2016 00:00,0,10.7,18.7,93,5.9
1078,04/08/2016 00:00,0.8,0,17.7,78,5.3
1078,05/08/2016 00:00,3.2,0,16.9,82,3.6
1078,06/08/2016 00:00,6.9,0,17.6,75,3.7
1078,07/08/2016 00:00,9.3,0,19.6,71,4.2
1078,08/08/2016 00:00,3.3,0.2,18.1,72,4.9
1078,09/08/2016 00:00,5.5,0.4,14.9,72,3
1078,10/08/2016 00:00,5.7,1.9,12.9,76,2.6
1078,11/08/2016 00:00,0.1,7.1,12.4,88,4.5
1078,12/08/2016 00:00,1.1,0.1,18.2,87,4.2
1078,13/08/2016 00:00,8.6,0,18.5,79,3.6
1078,14/08/2016 00:00,5.1,0,18.3,78,2.1
1078,15/08/2016 00:00,10.7,0,17.7,70,3.1
1078,16/08/2016 00:00,13.5,0,17.8,67,3.3
1078,17/08/2016 00:00,13.6,0,18.8,60,2.9
1078,18/08/2016 00:00,13.2,0,18.8,63,2.1
1078,19/08/2016 00:00,8.2,0.2,19.6,68,3
1078,20/08/2016 00:00,5.8,4.3,19.2,68,5.3
1078,21/08/2016 00:00,1.3,0.7,16.6,80,6
1078,22/08/2016 00:00,1.9,1.2,17.3,84,3.9
1078,23/08/2016 00:00,13.2,0,20.8,72,2.4
1078,24/08/2016 00:00,13.3,0,24.3,59,3.8
1078,25/08/2016 00:00,13.2,0,27.1,46,5
1078,26/08/2016 00:00,12,0,26.7,56,4
1078,27/08/2016 00:00,10.8,5.1,25.3,67,3.7
1078,28/08/2016 00:00,9.8,0,23.8,64,4.9
1078,29/08/2016 00:00,1.8,1.8,17.8,80,2.9
1078,30/08/2016 00:00,12.7,0,17.5,66,2
1078,31/08/2016 00:00,12.2,0,18.8,62,2.6
1078,01/09/2016 00:00,7.7,0,18.6,75,2.8
1078,02/09/2016 00:00,9.2,0,18.9,70,3.6
1078,03/09/2016 00:00,5.6,0.7,19.2,71,2.9
1078,04/09/2016 00:00,1.7,9.6,18.8,77,5.6
1078,05/09/2016 00:00,3.7,0,17.7,81,3.1
1078,06/09/2016 00:00,12.1,0,19,72,2.6
1078,07/09/2016 00:00,12.3,0,20.1,66,2.5
1078,08/09/2016 00:00,12,0,22,65,3.9
1078,09/09/2016 00:00,7.9,0,18.1,72,2.4
1078,10/09/2016 00:00,11.8,0,18.8,69,1.9
1078,11/09/2016 00:00,4.7,0,20,71,2.1
1078,12/09/2016 00:00,11.1,0,22.3,66,1.7
1078,13/09/2016 00:00,11.8,0,24.3,62,3
1078,14/09/2016 00:00,11.6,0,24.3,58,2.5
1078,15/09/2016 00:00,10.1,1.1,23.1,59,3.4
1078,16/09/2016 00:00,4.5,0,18.7,72,4.3
1078,17/09/2016 00:00,3.7,0.8,17.7,80,2.5
