"hydroYear","Date","MRD","MRS"
"2014",2014-10-01,1651.93548387097,8.53548387096774
"2014",2014-11-01,2029,6.97
"2014",2014-12-01,2027.41935483871,12.3219092751755
"2014",2015-01-01,3290.96774193548,19.8022846537638
"2014",2015-02-01,2208.21428571429,12.454498496236
"2014",2015-03-01,2193.54838709677,7.59354838709677
"2014",2015-04-01,2409.33333333333,6.79333333333333
"2014",2015-05-01,2762.25806451613,2.26451612903226
"2014",2015-06-01,1966.33333333333,7.62333333333333
"2014",2015-07-01,1359.03225806452,3.90645161290323
"2014",2015-08-01,1059.51612903226,22.3645161290323
"2014",2015-09-01,1047.2,11.1666666666667
"2015",2015-10-01,953.290322580645,9.59677419354839
"2015",2015-11-01,1117.4,10.3533333333333
"2015",2015-12-01,1627.09677419355,13.4870967741935
"2015",2016-01-01,2210.32258064516,10.4225806451613
"2015",2016-02-01,3959.65517241379,17.4379310344828
"2015",2016-03-01,2450.32258064516,6.67509389983798
"2015",2016-04-01,2550.66666666667,5.31
"2015",2016-05-01,2618.38709677419,5.83548387096774
"2015",2016-06-01,4460,25.5466666666667
"2015",2016-07-01,2540.64516129032,2.95483870967742
"2015",2016-08-01,1717.74193548387,5.50645161290323
"2015",2016-09-01,1236.33333333333,1.69
"2016",2016-10-01,997.193548387097,6.79677419354839
"2016",2016-11-01,1476.6,11.2866666666667
"2016",2016-12-01,1004.09677419355,4.10967741935484
"2016",2017-01-01,925.903225806452,8.9584428494189
"2016",2017-02-01,1668.85714285714,10.7935777846519
"2016",2017-03-01,2574.1935483871,11.7903225806452
"2016",2017-04-01,1302.66666666667,2.68333333333333
"2016",2017-05-01,1795.8064516129,4.60645161290323
"2016",2017-06-01,1481.33333333333,1.98666666666667
"2016",2017-07-01,1409.35483870968,14.1548387096774
"2016",2017-08-01,1562.90322580645,11.8096774193548
"2016",2017-09-01,1561.66666666667,11.8466666666667
"2017",2017-10-01,1387.74193548387,8.74516129032258
"2017",2017-11-01,2008.66666666667,11.7733333333333
"2017",2017-12-01,3360.32258064516,23.0330650085381
"2017",2018-01-01,5438.38709677419,16.6677419354839
"2017",2018-02-01,3186.78571428571,4.6086107473654
"2017",2018-03-01,2168.38709677419,7.24366948784176
"2017",2018-04-01,2180,7.31333333333333
"2017",2018-05-01,1885.16129032258,10.6612903225806
"2017",2018-06-01,2042.33333333333,14.0333333333333
"2017",2018-07-01,1174.96774193548,0
"2017",2018-08-01,884.709677419355,3.27096774193548
"2017",2018-09-01,899.333333333333,6.74666666666667
"2018",2018-10-01,727.741935483871,1.7741935483871
"2018",2018-11-01,734.033333333333,4.89
"2018",2018-12-01,1858.25806451613,17.6612903225806
"2018",2019-01-01,2154.51612903226,13.8161091271182
"2018",2019-02-01,1992.5,14.9856876584577
"2018",2019-03-01,2619.35483870968,10.1290322580645
"2018",2019-04-01,1487.33333333333,2.15
"2018",2019-05-01,2027.09677419355,7.35161290322581
"2018",2019-06-01,2174.33333333333,4.60333333333333
"2018",2019-07-01,1512.58064516129,1.44516129032258
"2018",2019-08-01,1478.38709677419,7.2258064516129
"2018",2019-09-01,1185.13333333333,4.27
"2019",2019-10-01,1562.58064516129,16.4483870967742
"2019",2019-11-01,1707.33333333333,17.39
"2019",2019-12-01,2597.41935483871,13.1032258064516
"2019",2020-01-01,1759.16356690323,5.89677419354839
"2019",2020-02-01,3916.35538031035,25.9275862068966
"2019",2020-03-01,3843.87989445161,14.241935483871
"2019",2020-04-01,1337.821167,0.246666666666667
"2019",2020-05-01,1400.88719093548,1.59032258064516
"2019",2020-06-01,1440.34847706667,4.11333333333333
"2019",2020-07-01,1374.89711658065,5.14193548387097
"2019",2020-08-01,1181.2764456,5.22903225806452
"2019",2020-09-01,1170.47537388333,9.57333333333333
"2020",2020-10-01,1458.45812841935,9.69032258064516
"2020",2020-11-01,1329.42491526667,3.43666666666667
"2020",2020-12-01,1550.48842229032,15.8935483870968
"2020",2021-01-01,2330.19597319355,29.1407764533819
"2020",2021-02-01,4450.03529828571,20.4350825675154
"2020",2021-03-01,1935.33138306452,9.49677419354839
"2020",2021-04-01,1462.00550063333,8.62521291027881
"2020",2021-05-01,2102.00257790323,8.57741935483871
"2020",2021-06-01,2232.1618426,13.0433333333333
"2020",2021-07-01,3866.74831919355,34.9838709677419
"2020",2021-08-01,2480.57150164516,14.3838709677419
"2020",2021-09-01,1481.90979093333,6.15
